,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
221,2022-03-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1000.0,2969.7369736842106,2860.118
222,2022-03-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,1250.0,3029.0351578947366,2884.011
223,2022-03-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,1000.0,2968.646930693069,2883.9495
224,2022-03-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1000.0,2997.256097560976,2864.0679
225,2022-03-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1833.33,3293.376153846154,2863.8877
226,2022-03-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1250.0,3263.483370786517,2958.9373
227,2022-03-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1000.0,3262.5773148148146,2992.6658
228,2022-03-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4000.0,4300.0,2821.4944
229,2022-03-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,750.0,3298.6625925925923,3157.6523
230,2022-03-31,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,500.0,3329.573292682927,3137.2434
231,2022-04-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1000.0,3096.9618750000004,3112.8997
232,2022-04-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1000.0,3068.380093457944,3053.5935
233,2022-04-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,750.0,2980.2942352941177,2841.5718
234,2022-04-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,1333.33,3040.7052564102564,2859.339
235,2022-04-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,750.0,3043.6330337078653,2876.1946
236,2022-04-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3040.355,2884.6416
237,2022-04-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,500.0,2955.3641379310343,2636.0935
238,2022-04-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1500.0,2911.41987654321,2691.5708
239,2022-04-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1500.0,2747.6192307692304,2734.959
240,2022-04-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2732.407474747474,2721.9421
241,2022-04-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2831.915,2641.638
242,2022-04-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1800.0,2941.666835443038,2708.762
243,2022-04-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1750.0,3124.60953125,2696.8228
244,2022-04-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,3074.3335,2771.8342
245,2022-04-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,500.0,2963.395700934579,2815.222
246,2022-04-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1500.0,3345.785632183908,2879.3398
247,2022-04-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1500.0,3329.829659090909,3005.7563
248,2022-04-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4000.0,4300.0,3090.2917
249,2022-04-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,511.11,3361.205909090909,3206.1946
250,2022-04-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1000.0,3196.2341346153844,3198.836
251,2022-05-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,3833.33,511.11,2172.22,3181.737
252,2022-05-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,1500.0,3904.3403125,2956.735
253,2022-05-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,1250.0,4335.337721518988,3085.551
254,2022-05-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,2000.0,4515.3646875,3255.299
255,2022-05-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,1000.0,4568.151881188119,3413.1443
256,2022-05-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4000.0,4300.0,3564.9995
257,2022-05-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6200.0,1500.0,4260.638404255319,3690.2551
258,2022-05-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,500.0,4264.658795180723,3783.5164
259,2022-05-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5500.0,1500.0,4017.8335,3852.5603
260,2022-05-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,600.0,3792.010412371134,3823.2056
261,2022-05-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4600.0,4000.0,4300.0,3523.698
262,2022-05-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,1375.0,3828.092886597938,3615.7297
263,2022-05-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4833.33,1200.0,3754.907555555556,3588.2437
264,2022-05-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,250.0,3573.958461538461,3543.4104
265,2022-05-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1500.0,3566.426442307692,3518.2532
266,2022-05-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,500.0,3581.7051724137928,3165.3816
267,2022-05-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1200.0,3439.3293902439027,3183.294
268,2022-05-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1750.0,3454.9244318181813,3207.1257
269,2022-05-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,250.0,3303.822752293578,3209.589
270,2022-06-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1750.0,3415.7739285714288,3177.943
271,2022-06-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1750.0,3806.841044776119,3163.728
272,2022-06-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,1750.0,3692.092040816328,3191.2131
273,2022-06-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7000.0,1750.0,3694.931340206185,3239.9548
274,2022-06-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1500.0,3347.420714285714,3033.478
275,2022-06-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,500.0,3277.691145833333,3034.8745
276,2022-06-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5800.0,1125.0,3277.4465137614684,3046.7612
277,2022-06-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1666.67,3300.8335,3210.16
278,2022-06-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1500.0,3206.5688235294115,3179.894
279,2022-06-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,500.0,3108.5833999999995,3156.2634
280,2022-06-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,1500.0,3208.58595959596,3118.7002
281,2022-06-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1125.0,2690.8689361702127,3029.8066
282,2022-06-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,250.0,2563.395794392523,2917.7434
283,2022-06-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2498.437604166667,2602.7666
284,2022-07-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2280.940693069307,2571.993
285,2022-07-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2510.223505154639,2526.7686
286,2022-07-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1625.0,2695.562857142857,2494.0137
287,2022-07-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2596.5279166666664,2514.553
288,2022-07-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,250.0,2649.281724137931,2511.5405
289,2022-07-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5400.0,1500.0,3018.776582278481,2498.5674
290,2022-07-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,250.0,2926.23125,2628.0208
291,2022-07-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,875.0,2945.108804347826,2682.2803
292,2022-07-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,1250.0,3028.531186440678,2734.3586
293,2022-07-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,250.0,2948.692843137256,2633.6118
294,2022-07-20,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2685.018876404494,2644.9736
295,2022-07-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1500.0,2637.7977380952384,2597.3882
296,2022-07-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,1250.0,2608.9935643564354,2566.143
297,2022-07-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2522.630882352941,2526.9504
298,2022-07-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1200.0,2482.5855128205126,2260.533
299,2022-07-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2414.96,2339.1775
300,2022-07-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2394.4767441860463,2319.1897
301,2022-07-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2524.058,2303.2075
302,2022-08-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1250.0,2660.9107216494845,2238.022
303,2022-08-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5600.0,500.0,2600.343711340206,2342.989
304,2022-08-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,750.0,2846.885555555556,2403.6567
305,2022-08-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6800.0,750.0,2734.876574074074,2489.582
306,2022-08-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2712.288305084746,2506.8335
307,2022-08-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1125.0,2403.316326530612,2579.0842
308,2022-08-10,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2362.315,2563.8625
309,2022-08-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2550.170306122449,2545.4805
310,2022-08-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6800.0,1333.33,3692.032967032967,2550.9055
311,2022-08-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1750.0,4101.632371134021,2753.3738
312,2022-08-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6600.0,1000.0,4047.972882882883,3001.265
313,2022-08-31,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1750.0,3972.8334,3155.9211
314,2022-09-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6000.0,1750.0,3957.416055045872,3303.4026
315,2022-09-02,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7200.0,2625.0,4476.923269230769,3407.9739
316,2022-09-03,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,8000.0,500.0,4268.853546099291,3535.0493
317,2022-09-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4000.0,3750.0,3812.5,3741.2214
318,2022-09-08,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,6400.0,666.67,3822.15619047619,3784.6694
319,2022-09-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2409.695673076923,3700.262
320,2022-09-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,1000.0,2554.669655172413,3339.9143
321,2022-09-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7400.0,750.0,3013.566046511628,3128.705
322,2022-09-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7200.0,1250.0,3071.104025974026,2994.9656
323,2022-09-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7400.0,1166.67,3061.144698795181,2904.3264
324,2022-09-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,7800.0,1250.0,2957.267558139535,2806.3337
325,2022-09-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,750.0,2799.652916666667,2498.4626
326,2022-09-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,750.0,2896.2745882352942,2525.8684
327,2022-09-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2894.244020618557,2578.2048
328,2022-09-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,1200.0,3203.921647058824,2647.5679
329,2022-09-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,3203.014255319149,2672.1494
330,2022-09-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5250.0,1500.0,3367.732558139535,2796.1746
331,2022-09-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5250.0,1500.0,3488.520510204082,2960.2673
332,2022-10-01,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5250.0,1500.0,3649.84429906542,3086.9736
333,2022-10-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2863.245684210526,2925.9343
334,2022-10-06,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1875.0,3011.585487804878,2906.3848
335,2022-10-07,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1500.0,2976.63237113402,2906.3945
336,2022-10-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2670.3406451612905,2876.3374
337,2022-10-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2713.2938095238096,2842.0564
338,2022-10-13,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,2000.0,2929.062625,2805.7725
339,2022-10-14,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,750.0,2952.407444444445,2801.1548
340,2022-10-15,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5000.0,750.0,2972.91671875,2791.549
341,2022-10-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,3000.0,2750.0,2854.1666666666665,2812.3674
342,2022-10-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2934.4204347826085,2839.7515
343,2022-10-21,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2735.6668,2785.865
344,2022-10-22,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2729.336836734694,2743.399
345,2022-10-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,9000.0,4600.0,5485.714285714285,2708.6677
346,2022-10-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1250.0,2660.3943010752687,3342.2222
347,2022-10-27,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1500.0,2742.884157303371,3164.2185
348,2022-10-28,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1200.0,2583.8236274509804,3050.113
349,2022-10-29,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,800.0,2508.818932038834,2927.993
350,2022-11-04,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2513.22125,2470.631
351,2022-11-05,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1000.0,2471.5637113402063,2464.1663
352,2022-11-09,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1200.0,2706.741685393258,2554.2688
353,2022-11-11,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2627.963111111111,2632.7017
354,2022-11-12,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,1200.0,2735.9277358490567,2670.524
355,2022-11-16,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,833.33,2507.388350515464,2697.4038
356,2022-11-17,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,5200.0,800.0,2572.743125,2716.0054
357,2022-11-18,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,833.33,2516.3012280701755,2693.512
358,2022-11-19,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,833.33,2573.949009009009,2671.4697
359,2022-11-23,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,250.0,2488.859789473684,2662.4858
360,2022-11-24,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,600.0,2515.842637362637,2638.992
361,2022-11-25,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,666.67,2594.5314583333334,2623.415
362,2022-11-26,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4800.0,600.0,2520.718807339449,2628.1152
363,2022-11-30,서울가락도매,중앙청과,새송이,새송이(일반),특,1KG,4666.67,500.0,2429.251836734694,2620.2102
